Timestamp,Speed_kmh,Acceleration_ms2,Battery_State_%,Battery_Voltage_V,Battery_Temperature_C,Driving_Mode,Road_Type,Traffic_Condition,Slope_%,Weather_Condition,Temperature_C,Humidity_%,Wind_Speed_ms,Tire_Pressure_psi,Vehicle_Weight_kg,Distance_Travelled_km,Energy_Consumption_kWh,hour,dayofweek,is_peak,energy_lag_1,energy_roll_mean_3
2024-01-01 00:17:00,-1.4689583895179157,-0.27575056518609153,-1.0175695258018378,0.48725642804121944,-0.6037134979479312,1,1,2,1.1439372816522542,3,1.1924184492531684,-0.6592619687686045,-1.156510407022221,-0.17276312794317925,0.42808090571266066,-1.1679634426129568,4.3719906939719575,0,0,0,8.19924324438179,7.785082101625247
2024-01-01 00:18:00,0.6548361359687838,0.8143070773050238,0.9076647897189067,0.1651201273401201,-0.3177021409621116,1,3,1,-0.17414535654142996,3,0.6930064549523208,-0.5085697985642964,-0.39471672047445977,-1.3027897701813294,0.25156955444182477,-0.17875044060996187,8.607421884772135,0,0,0,4.3719906939719575,6.839877301352456
2024-01-01 00:19:00,-0.8773545705930025,0.08761509823120274,1.5402136022371993,-0.5136198285377757,-0.9405797621511276,3,2,2,1.6749926603744132,3,-0.138562896883662,-0.3429546533039334,1.0048133895861178,-1.1094830227507502,-0.25926635917205726,0.1268386634757092,7.185772096022532,0,0,0,8.607421884772135,7.059551941041961
2024-01-01 00:20:00,0.763784176005405,-1.47035355364942,0.7408349696492921,0.4498611123147488,1.6741288978861695,1,1,1,-1.640991726202906,2,-1.6140986880247838,-0.5372735065832013,-1.1230166212195165,0.2668066008732279,-0.7620751242451709,-1.2118545918056474,8.010846035355843,0,0,0,7.185772096022532,6.721728224922209
2024-01-01 00:21:00,1.1413063860250816,-1.0602646267975464,1.3103408717461396,-0.8284398758607776,-0.011486123077973066,2,1,3,-0.41279506793216497,2,-0.7946487241738474,1.1698090721474468,-1.3294009211478537,-1.6717105829652918,0.0919868444820419,0.8629150418245265,10.104175318328322,0,0,0,8.010846035355843,7.934680005383503
2024-01-01 00:22:00,1.076719710484777,1.1947430680602802,0.47053043637511727,0.9792596184007004,1.7327637725899991,2,3,1,-1.100253200696526,2,0.8065125692348947,1.533915378615889,-1.6255110959046344,0.34465215476873445,-0.4786452606477895,-1.085484495237693,9.575673650868708,0,0,0,10.104175318328322,8.433597816568899
2024-01-01 00:23:00,0.20244345147532616,0.7942402046367527,-0.39789382738242257,-0.9731037226845713,-0.03670932293469569,2,1,2,0.19022335013083932,1,0.05727332667192144,0.151723253732036,-0.292622965854249,-0.6300805892288,1.2190945326427716,-1.3417572358660732,7.300779003444786,0,0,0,9.575673650868708,9.23023166818429
2024-01-01 00:24:00,0.09003365310769165,1.3853235378590023,-0.2660879022557631,-1.216432221340035,-0.9804733232283415,2,2,1,-0.8844595219392217,4,-0.20868445365533722,0.2693213246307936,-0.7571547552764153,1.1511533436207881,-1.6520415465600553,-0.5795817059324143,8.552035881601197,0,0,0,7.300779003444786,8.993542657547271
2024-01-01 00:25:00,-1.2217549149617606,-1.3193854500616384,-1.4783717391521516,0.9364816139076954,0.025034331179599086,1,1,1,0.8158574803721352,1,-0.6303601768290868,-1.5064211286092477,-0.7221836561079894,0.345365238363885,0.092063092222836,0.1840816441143605,6.100899914978993,0,0,0,8.552035881601197,8.476162845304898
2024-01-01 00:26:00,0.9772392790941795,1.7175307266532454,-1.6301120590502234,0.6791152860596528,-1.6101125825456832,3,1,3,1.3125572829657832,4,0.3844472987120803,0.7252871696013425,1.6702900769965014,0.7204444580906569,1.158349168278932,1.716539682240848,12.824051271009102,0,0,0,6.100899914978993,7.317904933341659
2024-01-01 00:27:00,-0.774865484840905,-0.9997449989076321,0.6669384053594111,-1.1342610140821492,1.4136478843249922,3,2,1,-0.9956440728429675,3,1.6283454473747851,0.27703123495451437,-1.0620144348874494,-1.3397157849208947,-1.656189361279045,-0.2808086039583613,6.626022635287848,0,0,0,12.824051271009102,9.15899568919643
2024-01-01 00:28:00,0.008416806945129179,-1.6874956751738632,-0.22226776969686923,-1.3634760485394415,1.112312894766927,1,3,1,-1.1683571102852444,4,1.402505532699433,-1.57617567164978,-0.14535912364672726,-0.814193261464434,-0.7700468110821178,-0.2553045286202199,8.658945042212396,0,0,0,6.626022635287848,8.516991273758647
2024-01-01 00:29:00,-0.7301370082381395,1.7425884722535283,0.17135473384190977,1.12967602691458,0.788225001728126,2,1,2,1.2901671932576868,1,-1.610316815132205,-1.0621601169271215,1.685641078953714,1.7218791775901077,-1.5729798722387853,-1.5397161023644097,6.282458616675993,0,0,0,8.658945042212396,9.369672982836448
2024-01-01 00:30:00,-1.2532119173046596,-0.7503398763813359,0.19019479781747936,0.9163164781890372,0.382829798411392,3,3,2,-0.47830526568312776,3,-0.05150279504883176,-1.0499452553464537,-1.6290820826705736,-0.23192304015228957,0.3179067209228582,0.9350882458587774,6.920138536434345,0,0,0,6.282458616675993,7.189142098058746
2024-01-01 00:31:00,0.47035694949925766,0.5962488692335917,-0.7794014939869617,-0.6349824796703237,0.27800688808807206,3,1,3,-0.2261102215667921,4,-0.5757188366168167,-1.1575028425313694,0.6808691863787797,-0.49145160455008136,-0.650245704260964,-1.1107783081172309,8.303310681306469,0,0,0,6.920138536434345,7.287180731774245
2024-01-01 00:32:00,-1.529607496309431,-1.113627446963926,-0.09266921964756608,0.5075502664927153,1.7350400424237944,1,2,3,-0.9609507855143007,4,0.05110468841393056,0.5358845997723787,-0.4482850662272335,1.2956849424230497,1.5868668869988343,0.86146931776582,7.284021894666983,0,0,0,8.303310681306469,7.168635944805604
2024-01-01 00:33:00,0.8844046113355705,0.29073234359622807,-0.11042343706653182,-1.3361523677909084,-0.7769045401309069,2,3,3,-0.25799512459956586,4,0.38196215457621613,1.4727019148620104,1.4072475204485624,-1.6220213396522327,0.391978583430099,1.4423094059304309,12.052701702422915,0,0,0,7.284021894666983,7.5024903708026
2024-01-01 00:34:00,-0.614314254396821,1.4175940114075485,-0.395239421607715,-0.014277013334255552,0.9764776779338356,3,1,2,-0.9254132381548044,2,-1.0236534981923562,0.8981524184896889,1.4275150137715011,0.1189909308987554,0.20239072696668514,0.9434992032192107,10.3035318977161,0,0,0,12.052701702422915,9.213344759465457
2024-01-01 00:35:00,-1.7180426859084774,-0.614244698474423,1.1000441854245493,-1.7001370608286128,0.2834958707100565,1,3,1,0.5697210777305983,3,0.9887804356310466,-0.0935563872022744,-0.3923439090836623,-1.007156168931442,1.4390342024550675,0.5029391997662136,4.858111653316629,0,0,0,10.3035318977161,9.880085164935332
2024-01-01 00:36:00,0.0586004506226905,0.6040251160647336,-0.17821297573839756,-0.41284040295010493,1.6621780000936681,3,1,3,-0.0049406747068786476,2,-0.07187066014686026,-0.3481564930392882,-0.9671938994460219,-0.4592215036684486,-0.9743714596077059,0.3679445687059754,7.853329085537799,0,0,0,4.858111653316629,9.07144841781855
2024-01-01 00:37:00,-1.5556146577197125,-1.0745768842914878,0.3492655496187953,-1.5064149491587653,1.144651641507383,3,2,2,0.9898631603517317,3,1.7170064244787349,-0.40924616979860423,-0.25087399632828183,-1.0435247179259648,0.20392246705223757,-0.15849461409999357,6.121219414470381,0,0,0,7.853329085537799,7.67165754552351
2024-01-01 00:38:00,-0.7583151357659467,0.4458271320891356,1.3589558895618197,-0.12440978045194157,1.7413201553783626,2,2,2,-0.6452977405200344,4,-1.6289017478023935,0.33657534230556824,1.6125944162231378,-1.6055441438058065,0.136218299355561,-1.2412302159732214,6.696408185891189,0,0,0,6.121219414470381,6.277553384441603
2024-01-01 00:39:00,0.7395292739894344,-0.5576271727467303,1.2576445978452229,-0.30899343978659866,0.307681866766006,2,1,3,0.018171569524590096,4,-1.0593276799260771,-0.5038240457351192,-0.7593274924029592,-0.2914032497023717,-1.4665449269667181,0.9806932685617566,9.915802095342835,0,0,0,6.696408185891189,6.89031889529979
2024-01-01 00:40:00,-1.5005495499191952,-0.9934755389609435,1.341320577739657,-0.2306126089776586,-1.0336224481713998,3,1,2,-0.8283242083790738,1,0.6706257225678282,-0.9659889274695408,1.6681254249646107,1.0019214877936349,1.4905962038518414,-0.07551128707352231,3.539492587917388,0,0,0,9.915802095342835,7.577809898568135
2024-01-01 00:41:00,1.199730063405625,-0.638601953377986,-0.8048994893472529,-1.6083001060265945,0.011874496463268028,2,3,1,1.493530993999238,4,0.6898314514280839,0.34211703124107923,1.1065342223302774,1.5667070344260041,0.6840275936567428,0.4440625866857426,12.143701309239464,0,0,0,3.539492587917388,6.717234289717137
2024-01-01 00:42:00,-1.705229752187253,-1.1061148805082137,-1.617916951269671,-0.5163620605824182,0.7368160943632432,3,1,2,0.07438402154526402,2,0.29882142164614506,-0.394498040517207,-0.8076957657958305,0.42811806805879016,1.3376711208933374,-0.4373933936929423,5.29110158899237,0,0,0,12.143701309239464,8.532998664166563
2024-01-01 00:43:00,-0.8603452393337951,1.4102202143120948,-0.8358195486481088,0.8468730002372515,0.9578705150852519,3,3,2,-1.1243766542135825,2,1.6476366420545678,-1.7021166514404715,1.0083080339542492,-0.3874421311447169,1.6662184991189697,-1.0444329275398403,5.44349069267198,0,0,0,5.29110158899237,6.991431828716408
2024-01-01 00:44:00,0.8574898164335973,-0.3462611803031901,-0.7747953011194569,-0.49116643673830257,-1.7467156342752284,3,1,1,-0.7827700790208163,4,-0.2786475762205735,-1.6739688158396644,-1.5625573727515836,0.9347802683398204,-0.08341976334660377,1.0776201106550005,9.15108250690218,0,0,0,5.44349069267198,7.626097863634605
2024-01-01 00:45:00,-0.6188920130487593,-0.8749066974492525,1.4068335567803247,0.7042483866402107,0.016557944680149782,1,2,3,-1.435908254511201,2,-0.2726892320399272,-0.7992654174528244,0.16551670073819627,0.016447662001730895,1.0438655214842167,-0.5481414689064511,4.79120256207853,0,0,0,9.15108250690218,6.62855826285551
2024-01-01 00:46:00,-1.3642480177802216,-0.16800985244900865,0.5070042270629193,-0.4892180817250352,-0.926359555198995,2,3,2,-1.6254060358648972,4,1.4348708573611626,0.028144924578215297,-0.4959165416958695,-0.4610694436132297,0.2572152201879199,1.2883996708407432,6.568445609840438,0,0,0,4.79120256207853,6.461925253884229
2024-01-01 00:47:00,-0.466037262567435,-0.6130092839668614,-1.456292550667594,-0.3036153313703141,1.3092950954025766,2,3,1,0.08809655434282695,1,0.14743574744389817,-0.5211203333953728,-0.2545760809505829,-1.1153147732831068,1.647380866697836,1.6353515046885947,9.796015556673057,0,0,0,6.568445609840438,6.836910226273716
2024-01-01 00:48:00,-0.7783982757644987,0.8621237657429911,-1.2706149447014128,0.1819719837949416,-1.2140976522714149,3,2,3,-0.5613786986283882,1,-0.49177215395692686,-1.6676351193915806,-0.09532254684080387,1.0259596735778345,-0.8920944246003264,1.159870213763977,7.08677796135582,0,0,0,9.796015556673057,7.051887909530675
2024-01-01 00:49:00,1.21145885110606,1.6514007071294454,-1.2003993467491247,1.5173197619102976,0.5807484842712499,2,3,1,1.594322450214717,4,0.7720474414965701,-0.9763025195213436,0.008232139116788032,-0.00020319210101372716,-1.7041649187052086,-1.2986953137266346,11.147602658991469,0,0,0,7.08677796135582,7.8170797092897715
2024-01-01 00:50:00,-0.6290521306793029,-0.20411250108202397,0.44189646650625386,-1.388972975822009,-0.8186178931317002,3,2,2,-1.1317077173571655,1,0.42853019652613655,-1.4163616298018236,0.5412912829479951,1.6078269130404506,-1.1052866902263756,1.2475230857217012,7.0573102695058045,0,0,0,11.147602658991469,9.343465392340114
2024-01-01 00:51:00,1.0244766704117843,1.2679464709549546,0.8050980828631666,-1.6511702246021926,-0.5023929118231529,2,2,1,1.0099949694016708,4,-0.6555159486944723,1.5428168938117401,0.6812839233340432,1.046016295881477,-1.3068332539550072,0.07173826132105782,10.611606077316974,0,0,0,7.0573102695058045,8.430563629951031
2024-01-01 00:52:00,1.382380880373806,0.24073987288210938,1.2348486911650676,0.33410161849301845,1.5387310740019424,2,2,3,-0.6341405779711811,2,-0.6848655371903629,-0.6648943774850301,1.6486558321441898,-0.27924359981472296,-0.2319878782446465,-0.9019007454151238,10.3610296581218,0,0,0,10.611606077316974,9.605506335271416
2024-01-01 00:53:00,-0.21019960605354826,-1.1813026990473183,1.515027944290196,1.5118482552619326,-0.9081383552993918,3,1,3,-0.9521171703330303,4,-0.34682757806012776,-1.6998889931795276,0.9101901653264161,0.834125312108305,-1.4829112485745046,-1.4212364676862452,5.350501383629159,0,0,0,10.3610296581218,9.343315334981527
2024-01-01 00:54:00,1.445210753883922,0.6749093784568211,-1.041172389603956,1.652105040024433,-1.4164659561921145,2,2,3,1.6144926396461403,3,-1.4680126490488619,0.5425421222762361,0.6501421696311847,-0.16342322984733834,-0.986123087342362,-0.771946500175493,11.752313421133302,0,0,0,5.350501383629159,8.774379039689311
2024-01-01 00:55:00,-0.4066385514771929,0.05828596467630637,-0.6673311235556721,-0.09327938365478025,-1.5063491806838156,3,3,1,1.039799266037665,3,1.5460940091524533,-0.9440229643822029,-0.3741492702154541,-1.4596451869618539,-1.4173083435334808,-1.2661560386839021,5.71021105799679,0,0,0,11.752313421133302,9.15461482096142
2024-01-01 00:56:00,1.6334301392051502,0.5356510576395067,-0.9075793499978562,-0.14880281776253607,0.015118091336124155,1,1,1,0.4482652348448631,4,-1.0825102100309856,0.21674219380060575,-1.3266905410297605,0.056206373948457525,-0.05872147461010431,-1.6577274746176582,10.277919275362706,0,0,0,5.71021105799679,7.6043419542530835
2024-01-01 00:57:00,-1.4080660889448628,1.3676637804864207,-0.49786233511826045,0.46186264160183943,0.49426619372997893,3,2,3,0.6770282106412399,4,-1.0451217867333955,-1.2277223784732232,-1.5313818935071728,1.2674832516460244,-0.8240636861463428,1.7125551613516397,7.902831524163862,0,0,0,10.277919275362706,9.246814584830933
2024-01-01 00:58:00,0.6701413190109604,-0.19575720775207964,1.425184477181949,0.15346440473659193,-0.6046156247852575,2,2,3,1.6892950648366745,4,0.5232371173958431,1.6656728287011344,-0.07856989730678988,1.2317839057711157,-0.11350334464204861,1.1653128621203095,11.2391577354925,0,0,0,7.902831524163862,7.963653952507786
2024-01-01 00:59:00,-0.0016012827487316352,1.4076502531510244,0.25056445113079284,0.42431548171110306,0.6639410439645438,1,2,3,0.31956146256025647,1,0.7904195834340918,1.617913994020224,0.5823700468095938,0.25847197759010526,-1.4429772090974096,0.8409618391792563,10.582493902087425,0,0,0,11.2391577354925,9.806636178339689
2024-01-01 01:00:00,-0.3707202379424932,0.8838732256818201,0.8147076232953456,1.252582132593841,-1.5351868410254665,1,3,2,-1.3705527534317077,3,0.8339821036701036,0.5266391174153414,0.5196066901920463,-0.4180272361484393,0.04606505488395668,-1.0714371905446562,5.529531285660885,1,0,0,10.582493902087425,9.908161053914595
2024-01-01 01:01:00,0.48132351790070127,-0.028122109343446108,-0.043454460672451525,0.8117357215030396,1.247863298919291,3,1,2,-1.497952206317552,4,-0.4178990662791988,0.7044902166417569,1.5694332944514613,-1.7017465275021413,-1.299699407726182,-1.6503997502303762,9.57216534924072,1,0,0,5.529531285660885,9.117060974413603
2024-01-01 01:02:00,0.728683650877391,0.3707511634872053,-1.6391038002999498,-0.049388702115321356,1.105382218665972,1,1,2,0.5720580217357134,4,1.3063213012331047,-0.27236350627549555,-0.4089314396309466,-0.6561330576665985,-1.406590382977654,-0.047902187256350266,9.312349900827677,1,0,0,9.57216534924072,8.56139684566301
2024-01-01 01:03:00,-1.7033406246033396,-0.5954525663593355,-1.5168599188044816,-0.17026686118258508,1.6957847073694283,3,1,3,0.5410783072490334,2,0.16666685505697845,1.5898579786591804,0.4420023352026199,1.6980697894877579,-0.6736139171395159,0.8505780932570303,7.852141863983689,1,0,0,9.312349900827677,8.138015511909762
2024-01-01 01:04:00,-1.138042726949158,1.6944745981411808,0.12191404169211607,0.4433508710485786,1.5245614758707993,2,3,2,0.8526515899926502,2,-0.19811234902136926,-0.27979179808376353,1.3440439451955428,0.7842961900706171,1.2900463626290244,1.625236523751558,9.21536295233619,1,0,0,7.852141863983689,8.912219038017362
2024-01-01 01:05:00,0.7606321408454372,0.5939231905202185,0.7475869625930011,-0.1915272569652571,-0.5035986051036906,3,2,3,-1.346891216282384,1,1.0885072101447733,-0.9196468880904368,-0.33385281037128284,0.7534025342762358,0.9911956757699543,1.2085446332986693,10.001288508659036,1,0,0,9.21536295233619,8.793284905715852
2024-01-01 01:06:00,0.5984008266245479,-1.5759010919937835,-0.9940358334154019,-0.18437022998522196,-0.35304139425359354,1,1,1,1.5294048871235086,1,-0.8730058197635965,-1.3505283506050607,-0.0783672075144884,0.9043397774506775,1.5848481240284584,1.3823576437784335,10.881985476697956,1,0,0,10.001288508659036,9.022931108326304
2024-01-01 01:07:00,1.640276334581101,-0.5918306266443348,0.7583818981826644,-1.7085069918993507,0.8586288774742382,3,2,3,0.17491135550815748,3,1.2608378531378863,-1.0284796207024278,1.465774208550643,0.4151408097976416,-0.1511207070258172,-0.9115299125741237,10.481489170802814,1,0,0,10.881985476697956,10.032878979231059
2024-01-01 01:08:00,0.9274914784143365,0.4406733044785688,1.0654177672409264,-1.1638646658703162,-1.2798823807269561,3,3,3,0.5134010651002439,3,0.14877709057278796,0.23576110474349882,0.17307241824508146,0.29626888068357293,-0.665187708668616,-1.2034564939760204,7.826709195419165,1,0,0,10.481489170802814,10.454921052053267
2024-01-01 01:09:00,1.5871683915144825,-1.5324477455376262,-0.3140483517157416,-0.07826360146630214,-0.6510251366023521,2,1,2,-1.6012006000924062,4,1.3988183926561604,-0.9001193767524166,1.0379280121131398,-0.16263284054886665,1.6257529795000603,-0.8795861943926124,10.228197428837143,1,0,0,7.826709195419165,9.730061280973311
2024-01-01 01:10:00,0.7241060849543374,-1.6453720904028248,0.8431685885662425,1.0753160360891032,-1.3342006724467934,3,3,1,1.5846929578994797,3,-1.018170423568541,0.5206183335598509,1.509650075318861,-0.19624296884994516,-0.42398554793113286,-1.2621192401609223,8.469874214667954,1,0,0,10.228197428837143,9.512131931686374
2024-01-01 01:11:00,-0.6822327797393881,-0.1623847097163796,-0.3412646286744194,-0.8025280397924549,-0.1586822301878807,2,1,1,0.21424279674673116,4,1.5234143262758424,-0.4240855430144371,0.24526656134062103,1.2852502823201841,-1.720565107703314,1.0495099875292526,8.700090997727651,1,0,0,8.469874214667954,8.841593612974755
2024-01-01 01:12:00,-1.3521745910113896,-0.5707127483310659,0.607697681554051,0.039565618967123184,0.18074195442639826,1,1,1,0.21689597446605224,1,0.6645592188344991,1.328367857879639,-1.356590139629907,-0.3714125307865947,1.1010942925546794,1.4157785061340127,7.307512092661228,1,0,0,8.700090997727651,9.132720880410917
2024-01-01 01:13:00,0.9997612151412618,-0.2031904579914426,0.9039758357063976,-0.5738589828512232,-1.0104979167272814,1,2,2,1.5247712996809726,1,0.42388585522794664,0.18806689771866344,1.1145403866480874,1.1792114701780994,-1.1635183741144224,-0.6709480351307955,9.224461766556294,1,0,0,7.307512092661228,8.159159101685612
2024-01-01 01:14:00,0.5210892660540261,-0.8143051425594207,1.6924565694427722,-1.4029774315991383,-1.6554210086060968,3,3,2,1.4759050962595242,1,-0.25528034135817035,0.4107345969058789,1.1009527515265007,1.1703368369362985,0.7455320544026044,1.3242917042343874,10.340969057953414,1,0,0,9.224461766556294,8.41068828564839
2024-01-01 01:15:00,-1.5509761993296505,-1.1552647028308198,-0.5440957854988989,1.5436150196971727,0.7656310892080046,3,1,2,-0.9632587430318046,2,1.5934966231088645,0.18140601707286919,-1.3364807914994326,0.9383994653077454,-1.6996255225334413,-1.5547729097460663,4.876572322363352,1,0,0,10.340969057953414,8.95764763905698
2024-01-01 01:16:00,-0.46667509794331197,0.6697610488286,-0.3170119413152641,1.1858628558333133,-1.6785805249737837,1,1,2,1.4819204957271463,3,-0.1796605641892361,1.3238394612132658,0.16570667106662923,-1.6061700341900116,-1.366079433041137,0.6252039953527584,8.588989029051652,1,0,0,4.876572322363352,8.14733438229102
2024-01-01 01:17:00,1.6081236478804821,0.06224145266972376,-1.166000122868636,-1.4938151108255686,1.6535176850686804,1,3,2,0.8129105477731513,1,0.009364835227011568,-1.5309481936217135,-0.04596570123841771,-1.2232996122975577,-0.06981746574545308,0.10023631946457566,11.59698840313413,1,0,0,8.588989029051652,7.935510136456139
2024-01-01 01:18:00,0.021300992264458665,-1.0319441428331735,-1.0329789927281685,0.7201822178401996,-0.9739866802750802,1,2,3,-1.6560748904178035,1,0.9885383339432944,-1.5173048574886856,1.2028508397527204,-0.6446973747656833,-1.5160061339812159,-0.7781346600310881,6.746085863635573,1,0,0,11.59698840313413,8.354183251516377
2024-01-01 01:19:00,-0.21398338790496949,-0.6163039855306817,0.659740943985146,-0.5648212590866637,0.5718147832829464,3,3,1,-0.8960247400148877,1,-0.7301512473845374,0.685522946450734,-0.782809764070729,1.2043413745262235,1.3394978674883617,0.943430311062481,9.137619991515892,1,0,0,6.746085863635573,8.977354431940451
2024-01-01 01:20:00,-0.12716519850999453,0.331029114016658,1.4334193226146805,1.6698042993837998,-0.2290525403852673,1,1,2,-0.30042702922060466,3,-0.7071287762287659,0.9154744897643734,-0.2568591561931948,1.2936167603805258,0.856715968164856,-1.0047632573039031,5.527272490283655,1,0,0,9.137619991515892,9.160231419428532
2024-01-01 01:21:00,-0.9922603231529554,-1.4771286737596752,-0.3738686909624773,-0.7208048390626401,-1.5399395086780303,3,3,1,0.2838368367420373,3,0.9670816198413293,-0.24558987796499476,0.3622590416222282,-1.5925844326505454,-0.6104113743731376,-0.28979808931079265,6.538169616043007,1,0,0,5.527272490283655,7.136992781811706
2024-01-01 01:22:00,-0.43657716718823786,-1.2153468007542272,-1.1167934513346385,-0.940583989711163,-0.09822913365158331,1,2,2,0.6915062720684909,2,-1.2709020802365059,-0.527836893620642,0.05863337838540397,-0.6099276702446831,0.3266626620491641,0.7390605174289243,9.010626144115571,1,0,0,6.538169616043007,7.067687365947518
2024-01-01 01:23:00,-0.43273149223895857,-1.4735920557275068,-0.7526828121124017,0.19577612650503015,0.05756636898921426,1,2,3,-0.9979625190301942,2,1.1320339040020508,-0.7860411384767387,1.576969167122358,1.2142345352226493,0.7372317205659311,-0.5627517675865316,8.166680200494277,1,0,0,9.010626144115571,7.0253560834807445
2024-01-01 01:24:00,-1.5364812490649769,1.098412269031996,-0.16476418343963709,1.118376625928929,1.2385965991119257,3,2,1,1.1571868051267158,2,0.4475782782361183,-0.9372624938517913,1.5964709843705591,-0.870303882801621,0.8759564560211647,1.2487465289937458,7.278272326072086,1,0,0,8.166680200494277,7.905158653550951
2024-01-01 01:25:00,0.9501946455925577,0.8899292692857844,-0.7334807291322517,-1.1001517989184697,0.8110421032506376,2,2,2,1.1881980856244039,2,0.14965735077488368,1.4154740682815674,-1.4523624013705794,1.6501622641636984,-0.3755970920909341,1.2840103774582,12.540242699184638,1,0,0,7.278272326072086,8.151859556893976
